note_id,note_text,note_inserted_on,note_source,item_id,item_text,item_inserted_on,item_category,label,data_source
612428cfa303f2a6bddc7758,"Standing water and leak found in the crawlspace (see also bathtub entry in the summary). In addition, fungal growth, wet subfloor and wet supply and drain, waste and venting pipes were observed. It is highly suspected a leak at the bathtub above is contributing to the wet condition in this area in the crawlspace. However it is unknown and beyond the scope of a home inspection to determine the source(s) of moisture or corrective measures to be taken. There could also be leaks in the distribution and drain waste and vent pipes, water heater (also above in the bathroom) and other bathroom equipment such as sinks and toilets. These crawlspace and plumbing conditions can lead to excess moisture in the crawlspace, fungal growth, subfloor failure, and plumbing pipe and plumbing equipment failures. A licensed plumber should further evaluate to determine all sources of moisture and make needed repairs or replacements to stop all leaks and eliminate further moisture in the crawlspace and bathroom above.",1617016383,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
006e8dfa95edd9a88965ae89,"Some galvanized distribution lines noted.  Though most of these lines appear to be inactive and replaced with modern plastic PEX, there may still be some active lines. Galvanized piping is known to corrode from the inside over time, which eventually leads to failure and leaks. Some insurance companies may also require active galvanized piping be removed.  Recommend contacting your insurance provider to see if this is true for you. Also have a licensed plumber fully evaluate the plumbing system and remove or replace galvanized plumbing as needed.",1617016383,pillartopost,mpgjb8pPLWoMmBNQm,Replace siding board(s).,1564750960,Exterior,0,unsuccess_automatch
b949e619407cbb0c174cc41c,Downspouts improperly discharging water against foundation.  Redirect and extend all downspouts away from foundation to help prevent water damage in basement.,1616964445,pillartopost,XXiuCtanyGesauaG8,Install/replace downspout extension(s).,1540495008,Exterior,0,unsuccess_automatch
42e74b8f093f5b22071e35cc,"The GFCI(s) did not trip when tested. A qualified electrician should further assess and correct as required for electrical safety.

Location-Master Bathroom",1616964445,pillartopost,F8SQNWDBvKo2ffZNM,Install breaker filler plate(s) at electrical panel.,1527876162,Electrical,0,unsuccess_automatch
e504d51b2f87b072c3a31f83,"Smoke alarms should be installed for fire safety.

Recommended locations for Smoke Alarms

Installing Smoke Alarms in Single-Family Residences
The National Fire Protection Association (NFPA), recommends one Smoke Alarm on every floor, in every sleeping area, and in every bedroom. In new construction, the Smoke Alarms must be AC powered and interconnected. See “Agency Placement Recommendations” for details. For additional coverage, it is recommended that you install a Smoke Alarm in all rooms, halls, storage areas, finished attics, and basements, where temperatures normally remain between 40° F (4° C) and 100° F (38° C). Make sure no door or other obstruction could keep smoke from reaching the Smoke Alarms. More specifically, install Smoke Alarms:
On every level of your home, including finished attics and basements.
Inside every bedroom, especially if people sleep with the door partly or completely closed.
In the hall near every sleeping area. If your home has multiple sleeping areas, install a unit in each. If a hall is more than 40 feet long (12 meters), install a unit at each end.
At the top of the first-to-second floor stairway, and at the bottom of the basement stairway.",1616964445,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
d8704acd766028fb636a41a6,The air conditioner is not level. A qualified HVAC contractor should repair as required to restore proper function.,1616964445,pillartopost,EmCY5365gppaSBSmb,Service HVAC system(s).,1530303649,HVAC,0,unsuccess_automatch
e2b5611e75e88c73d7b191a4,"The forced air furnace is past its typical life expectancy. Replace the system when it fails, when repairs are no longer cost effective, or pro-actively to prevent loss of functionality.",1616964445,pillartopost,EmCY5365gppaSBSmb,Service HVAC system(s).,1530303649,HVAC,0,unsuccess_automatch
5801093da9b8702f2bf01164,"The water heater should have an expansion tank.

What Is the Purpose of a Water Heater Expansion Tank?

Because water will expand when heated, the excess pressure inside the water heater tank needs to be released. In the past, the expanding water in the tank would simply drain back out into the municipal water supply where it came from. Today, the water main is designed to prevent the backwards release of pressure, known as backflow, by employing a check valve. The check valve prevents waste water from inside the house returning to the water supply where it can contaminate the supply of fresh water.

A water heater expansion tank is another small tank that is attached to the water supply pipe of the water heater. The expansion tank is designed to handle the thermal expansion of water as it heats up in the water heater, preventing excessive water pressure. If water pressure gets to high it can damage valves in plumbing fixtures, joints in supply pipes and the water heater itself. Expanding water from the water heater flows into the expansion tank, relieving water pressure in the system.",1616964445,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
28fa8123a9dd33f99f535937,"Anti-Siphon adapter should be attached to spigots to avoid contamination of the fresh water supply, it&#39;s critical that no dirty water is allowed to be drawn back (siphoned) into the water supply system. This can be especially problematic in outdoor faucet spigots (sill-cocks), where a garden hose may lie on the ground or in water puddles. Should a sudden drop in pressure somewhere in the water supply pipes occur, dirty water can be sucked back into the pipes through the garden hose, thus contaminating your home&#39;s fresh water.",1616964445,pillartopost,7muRhSoK3rC4GBSYj,Seal and insulate duct register boot(s).,1544727965,HVAC,0,unsuccess_automatch
e55a4339db8005a3e9b4498d,"The faucet is leaking. Repair this to restore functionality and prevent water damage.

Location-Upper Bath",1616964445,pillartopost,DRdNsQb3mcFZ7uinn,Repair drain stopper(s).,1527789202,Plumbing,0,unsuccess_automatch
c7a973c862d8ca915bc6e0e3,"The toilet is loose. A qualified plumber should repair as required to prevent water damage.

Location-Master bedroom",1616964445,pillartopost,iJwAq4wS5fPEHwJRc,Secure faucet(s)/fixture(s).,1529938138,Plumbing,0,unsuccess_automatch
5c3b3800e07f68d5e3eee84f,"The window(s) have cracked glass and is dislodge from the track. Replace as required to prevent injury and water penetration and to improve security.

Location-Master Bedroom",1616964445,pillartopost,97dEdpqnSWmfmLxW4,Repair area(s) of wood rot/deterioration at window(s).,1534356570,Windows/Doors,0,unsuccess_automatch
2185406c4c11eb1c2181e606,The rear entrance door is improperly installed and not level.,1616964445,pillartopost,zNdozA9TfSG9x7Eto,Secure dryer/exhaust vent cover.,1542719400,Exterior,0,unsuccess_automatch
a69d710eaeba02e8a3764554,"There is evidence of typical settling, including ceiling cracks. This is a structural issue.",1616969124,USInspect,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
53640c9cfdcfee2b4f602050,The attic access hatch cover is missing. This is a fire safety concern.,1616969124,USInspect,9vDvdwxhJwjhbpa86,Install/replace cover plate(s).,1525270567,Electrical,0,unsuccess_automatch
7ba7cda4ca713c0064be35b0,There are broken and/or split rafter(s). This may affect the structural bearing of the roof.,1616969124,USInspect,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
94fe042d0af3b95f81ed433a,There are soffits that are loose/falling down from the eaves. This may permit pests to enter the attic space.,1616969124,USInspect,PLmaovYAzTWtBpKBK,Sweep and inspect chimney.,1528301175,Interior,0,unsuccess_automatch
2135abc7af862ade1c4619f9,There is damaged drywall.,1616969124,USInspect,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
62cb6fe5bbf5ba8b86f0bdd3,The door jamb is damaged. This affects its function/security.,1616969124,USInspect,hM6EAcJLRk4Xbr7aW,Replace interior door (hollow core).,1547059635,Windows/Doors,0,unsuccess_automatch
cc63169099f0bdee4ea0b845,The door is missing.,1616969124,USInspect,hDW5QaxpeCSpqBDJj,Install interior door (hollow core).,1530840537,Windows/Doors,0,unsuccess_automatch
df0fe63af388cb979396707c,"The metal chimney crown is deteriorated/rusted.  A deteriorated cap will allow excessive moisture to enter the flue and mortar joints, causing further deterioration and interior leakage. This is a structural concern.",1616969124,USInspect,mpgjb8pPLWoMmBNQm,Replace siding board(s).,1564750960,Exterior,0,unsuccess_automatch
cb7d94869fa5b7e9a87d85c0,Fence is leaning and is approaching failure. Gate will also not open because it hits the driveway.,1616969124,USInspect,YHrAqZFCykapTuyFK,Install conduit to secure electrical wires.,1529923050,Electrical,0,unsuccess_automatch
e68c707047f1e14f95acff42,There are missing blunt-tipped screws at the main electrical panel's cover.  This is a safety requirement to ensure an adequate seal around the panel box.,1616969124,USInspect,Yycetz5AN8yrgnh47,Install blunt-tipped screw(s) at electrical panel cover.,1527876244,Electrical,0,unsuccess_automatch
eb001ce60464e2d4ec5f9982,"There is an inoperative GFCI receptacle. The receptacle has power, but it doesn't trip when the test button is pushed.   This is a safety hazard.",1616969124,USInspect,42CHiJxe5CtdLzJyY,Repair GFCI outlet(s).,1527877605,Electrical,0,unsuccess_automatch
f5c6e2a4d094b859583eedeb,"There are missing smoke detectors. There should be at least one functional smoke detector on each level of the house, in addition to one in each room used for sleeping and on the ceiling outside of the same rooms. This is a safety issue.",1616969124,USInspect,37sNvSJ7RCdrTSzXP,Install/replace battery-powered smoke detector(s).,1527878369,Electrical,0,unsuccess_automatch
6e75eb058da13efcc83a7dfe,The exterior faucet does not work.,1616969124,USInspect,MmwWoRMnMNMJrQHEt,Replace light bulb(s).,1525271047,Electrical,0,unsuccess_automatch
7ff715097e5fa2322d3a91e9,Door is broken.,1616969124,USInspect,fjRw5rSwNWEsEGFHu,Repair doorbell.,1529923177,Electrical,0,unsuccess_automatch
d6618eb6e6e2f9b804dd65af,Wood rot is visible on the bottom section of the door frame. Repair or replace as needed.,1616970256,pillartopost,fBhDesJrv83P2TLkJ,Replace deck board(s).,1532710215,Exterior,0,unsuccess_automatch
33d90a5f4d36be9080cb36a6,There are one or more damaged shingles on the roof surface above bay window. Further evaluation and repairs by a roofing contractor may be required.,1616970256,pillartopost,CHRkE7385qKFm9Ngt,Secure/seal area(s) of flashing.,1540472268,Roof,0,unsuccess_automatch
49002e90e695df30d9020935,Gutter is improperly sloped. Have a roofing contractor evaluate and adjustment to improve controlled water drainage of the roof. Water stains on the wall finish are visible.,1616970256,pillartopost,C3jn4vkyAJ7z4B876,Repair area(s) of ridge vent.,1534950477,Roof,0,unsuccess_automatch
66d5b643929f0eac414dd040,Inadequate clearance for the shower door. The glass may get damaged when shower is used. Have a qualified contractor make adjustments as required.,1616970256,pillartopost,YC28fbyYfwabRgj2a,Repair/adjust resistance to auto-reverse function of garage door(s).,1529948958,Windows/Doors,0,unsuccess_automatch
e2763d570b739bd6c62acfde,Shower drain is damaged/ cracked. Repair to prevent water damage.,1616970256,pillartopost,spups6mmvE7nhoMJy,Seal crack(s) in stucco.,1532527330,Exterior,0,unsuccess_automatch
6cab1aa224bd7e20d9ec6724,Sump pump is tested and operated during inspection. Significant mud and rust visible inside sump pit indicating that the float switch may be inoperable. Have the sump pump checked out by a plumber,1616970256,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
74e7e2aa67e025a57264c41f,"Have qualified contractor evaluate deck systems, advise and correct as needed. Master bedroom deck system is missing it’s staggered lags. Holes have been drilled in ledger board. This is an entry point for water. Modify wood drain above electrical panels to redirect water flow away from electrical. Currently held in place with a clamp and small pieces of wood - nonstandard.",1616986273,pillartopost,EFyZgEuKkYQvHTuuJ,Evaluate electrical system.,1536077030,Miscellaneous,0,unsuccess_automatch
533e820a7f2e6970da072732,"Have licensed roofer evaluate roof systems, advise and correct as needed. Following noted today include but not limited to: Minor cracking of a few shingles, penetrations through shingles and lifting flashing at sky lights.",1616986273,pillartopost,2XiDCz3LgXXqM8Mm4,Clean gutters around home.,1528400553,Exterior,0,unsuccess_automatch
96269d753320769eb3112cde,No power to outlet - system not functional.,1616986273,pillartopost,cBqCtH7dNcPPTgzZr,Repair electrical outlet(s).,1525278877,Electrical,0,unsuccess_automatch
049c17289fdfe21c2e85b88e,"Have licensed HVAC contractor for full evaluation of HVAC system, advise, service, clean and correct as needed. Following noted today include but not limited to: Both Furnaces are dirty. Appears they likely have not been serviced in the last few years. Evidence of condensate leakage from AC refrigerant/coolant lines. Water staining and rust visible at interiors. Both filters LED indicators are showing the filters are dirty. Humidifier on AMANA system is not responding to controls - not tested. Both AC exterior panels are missing interior covers. AC #2 panel is not secured to structure and moves when pressure is applied.",1616986273,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
f8d21cbeaa1fa6a885f51850,Exterior receptacles are missing/have damaged cover plates.  This can allow weather damage inside the receptacle and is a safety concern.  Have a qualified contractor replace the cover to reduce safety risks.,1617016383,pillartopost,4tpFH8v3Btbmb8rL7,Replace outlet(s) with GFCI-protected outlet(s).,1527877938,Electrical,0,unsuccess_automatch
2abf33a1d364b6f59ce655c8,Leakage noted at sewer cleanout prior to sewer scope. Water staining on concrete is an indicator that the cap has been slowly leaking over time.  Have licensed plumber further evaluate and correct if sewer scope inspector can not correct at time of their inspection.,1616986273,pillartopost,CtapGJJj3Eha35yRy,Prep and paint area(s).,1529934932,Interior,0,unsuccess_automatch
bf153e706019f3bec885b8b5,"Front right burner failed to light in a timely manner. Gas flowing. Recommend repair for proper function and for safety. Have appliance technician evaluate, advise and correct as needed for intended function.",1616986273,pillartopost,x6cXMuCSRZhQpDDz4,Replace dimmer switch(es).,1536264904,Electrical,0,unsuccess_automatch
304254174ab1ecb3f9c3c90a,"The	landscaping is sloped improperly toward the home.  This can lead to water running against the home, which negatively affects the foundational structure materials over time. This can also lead to flooding into the basement/crawlspace.  The ground should slope away from house with 6&quot; of drop within the first 10&#39; of run. A qualified landscape contractor should be used for this type of work.",1617016383,pillartopost,Me2EGM6MiXSc5Xmaj,Evaluate item(s) (microbial growth).,1565289134,Evaluate,0,unsuccess_automatch
1a704dcbb486d370f47bd514,The driveway is cracked across the surface.  Concrete is a material known to crack but excessive cracking such as this can allow moisture penetration and result in further deterioration. A contractor should be used to seal the cracks to help reduce further deterioration.,1617016383,pillartopost,i7MmNvi2LMBZfgXmP,Seal void(s) in mortar.,1530045895,Exterior,0,unsuccess_automatch
eb8f4664a709c4b79992b58e,"Vertical and step cracks noted in the foundation surface.  These cracks appear to be greater than 1/8&quot; in width in some areas and raise some levels of concern.  In addition, a large amount of mortar was missing which weakens this area. Have a foundation specialist further evaluate and repair as needed.",1617016383,pillartopost,K36yQ2utez5GZAEba,Seal crack(s) in foundation wall.,1547490607,Interior,0,unsuccess_automatch
065baca82b7757367295c37d,"Several significant open penetrations in the vinyl foundation surface of the addition of the home. This also appears to be an unusual installation and uncommonly seen material for a foundation surface. Additionally, the open conditions will allow moisture and pest penetration into the crawlspace. Recommend further evaluation and correction by licensed contractor.",1617016383,pillartopost,Zu8nrhCN9FS9y5j8v,Seal gap/hole.,1528401057,Exterior,0,unsuccess_automatch
57bb9fc82194a194217b5274,"The foundation surface has cracked mortar joints and open penetrations.  These gaps weaken the overall strength of the surface and, if left untreated, will continue to deteriorate and increase risk of moisture penetration into the home. A qualified masonry contractor can repair the mortar joints to prevent water penetration and further damage or deterioration.",1617016383,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
e6217efe16a243171f804cd3,Brick veneer system had noted inconsistency of weep holes throughout elevations of the home. This can lead to water going behind and damaging wall surface and potentially weakening the interior wall structure. Recommend qualified masonry or siding contractor for further evaluation and if necessary make repairs.,1617016383,pillartopost,DnGKmnXNfAWnqyQHm,Repair/adjust gutter(s).,1528400659,Exterior,0,unsuccess_automatch
7ea169c31fb664b291dd3272,Some moss and organic material seen on the wall surface. This condition can further deteriorate the wall surface material and grow into sheathing on wall structure. Have a siding contractor treat this condition and repair or replace as needed.,1617016383,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
e6a6c71ac454c7956a3ba718,"The vinyl wall surface is cracked and has holes.  Although minor, this could allow moisture entry beneath and into the wall structure. Have a siding contractor or licensed general contractor repair or replace as needed for proper functioning.",1617016383,pillartopost,92MC9L4JEyAo9rFYf,Evaluate item(s) (Structural Engineer).,1565207589,Evaluate,0,unsuccess_automatch
bcf6035a75253c2ea7466e0e,"Gaps between building materials have opened and this can increase risk of moisture and pest penetration to the house.  Joints between building materials, windows, and doors should be sealed to reduce risk of penetration.  A siding contractor can address this concern to reduce associated risks.",1617016383,pillartopost,qySRB9MjAXScd5J2J,Install flashing at deck to home junction (parallel),1565800708,Exterior,0,unsuccess_automatch
91336c0ee203ccc1dabc184c,"Sections of eaves/fascia/soffits have holes. This can cause water penetration and pest/animal entry.  In addition, sheathing and roof material was clearly visible in the rear and appears to be rotting. Recommend qualified contractor to repair or replace as necessary to prevent water damage and pest/animal infestation.",1617016383,pillartopost,jpr9sPNkEoXwxCnX3,Install kick out flashing.,1530552577,Roof,0,unsuccess_automatch
5cad180912eb0e3b82d99f1b,"Wood rot identified in areas surrounding exterior windows. This can cause premature deterioration of building materials, promote unwanted fungal growth, and allow water penetration into the home over time. A qualified window company should address and repair or replace as necessary.",1617016383,pillartopost,N8aGDKs99TEyf7uxq,Repair area(s) of wood rot/deterioration at trim.,1530193232,Exterior,0,unsuccess_automatch
08020f6e11c7379cbd17cecd,The paint around the window(s) is cracking and peeling. This can cause moisture damage and rot in these areas in time. Have a qualified window contractor or handyman repair to restore proper functioning.,1617016383,pillartopost,bBuWMhfej8MpcWzcH,Extend dryer exhaust duct to terminate to exterior.,1529936526,HVAC,0,unsuccess_automatch
88cbae2e05e916f83f592df5,"There are areas of water damaged wood at doors around the house, including around garage vehicle door.  Water damaged doors will continue to deteriorate unless repairs are made and could result in moisture penetration into the house.  Have a qualified contractor make needed repairs and to reduce risk of further deterioration.",1617016383,pillartopost,qYjRka5sxrvwbhcRE,Repair area(s) of wood rot/deterioration.,1528401105,Exterior,0,unsuccess_automatch
2ddf4f41f6aa049a217b777e,"The paint on the exterior door is peeling, fading and/or deteriorating, including around garage vehicle doors.  This can lead to premature deterioration of the materials and cause wood rot / moisture penetration over time.  Have a qualified contractor repair, repaint, or replace as necessary.",1617016383,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
848827864718433599bc4dec,"There are holes in the exterior door. In addition to moisture and pest intrusion, this condition can also lead to heating and cooling inefficiency. Have a door contractor repair or replace the door to reduce these risks.",1617016383,pillartopost,WJAcrD6yBCyzoF3CB,Trim siding for proper clearance (2 inches).,1565786887,Exterior,0,unsuccess_automatch
0e67b19d564143c56af46255,The porch is cracked.  Cracking can cause water penetration below into the foundation and can weaken and deteriorate the structure over time.  This is also a tripping hazard. A qualified contractor should be used to seal the cracking and reduce the risk of water damage.,1617016383,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
6de13039533cc47727364aec,Gutters and downspouts are leaking. This indicates the materials are starting to deteriorate and will likely contribute to ponding water at the foundation. Have a qualified gutter company repair or replace as needed to reduce risks.,1617016383,pillartopost,XXiuCtanyGesauaG8,Install/replace downspout extension(s).,1540495008,Exterior,0,unsuccess_automatch
cad8ff7d33a93eb579d1ba85,"The	chimney	is missing a spark arrestor, rain cap and / or screens. These protect from water intrusion, pest entry, and from fire sparks floating onto the roof or nearby vegetation.  A qualified chimney specialist or masonry contractor should install missing components for proper functioning and safety.",1617016383,pillartopost,pQNtEsXi4mcTkQhH2,Remove ground cover in direct contact with area(s) of siding.,1547136332,Exterior,0,unsuccess_automatch
a193ab439ec77c59bb9f1099,Standing water in the garage. This is likely coming from the exterior. Standing water will damage walls and floors and could lead to fungal growth. Have a qualified contractor determine source of water and correct as needed to eliminate water from the garage.,1617016383,pillartopost,xxd4cQnYdSjD7B29s,Adjust T&P relief discharge pipe.,1547057390,Plumbing,0,unsuccess_automatch
2be6ef52ffbe402425b3f5dd,The  interior access screen door does not have a handle. This is not the intended function and is a potential safety issue.  Recommend qualified contractor to repair or adjust the door hardware as required to provide intended fire / gas barrier safety.,1617016383,pillartopost,WZiqHqxmEQMN3rRQQ,Install/replace railing(s) (wooden).,1529948161,Exterior,0,unsuccess_automatch
81386bb1dcf43e2dbabc3221,One or more of the masonry piers in the crawlspace is leaning. This could lead to weakening structural support of the home. Further evaluation by a foundation specialist or engineer is recommended to determine the repairs required to restore structural integrity.,1617016383,pillartopost,92MC9L4JEyAo9rFYf,Evaluate item(s) (Structural Engineer).,1565207589,Evaluate,0,unsuccess_automatch
7468df776cc1903afefd625f,"A crawlspace is an exterior environment and, as such, we typically see some type of fungus growth on the wood framing. While fungal growth is present to some degree in all homes, there appeared to be increased levels of growth in this crawlspace at time of inspection. The type(s) of growth cannot be determined without lab testing.  Depending on the type of fungus, some can cause allergies in humans, others can rot and deteriorate wood members, and others can be toxic to humans if they spread into the living space.  A company that deals with crawlspace conditioning should further evaluate and treat as necessary to reduce associated risks.  An air quality test is also recommended to further determine degree of spread into the living space.",1617016383,pillartopost,xrmn8P2Nhh5yxTFZL,"Remove ground cover/landscaping in direct contact with siding (4"" distance between ground and siding). ",1531921112,Exterior,0,unsuccess_automatch
d7c7c4d53f3f6e063303ed03,The crawlspace ventilation is inadequate. One of the vents appears to have been replaced with wood. This prevents proper moisture venting from the crawlspace. Further evaluation by a crawlspace specialist is recommended to determine the ventilation improvements required to prevent moisture damage to the structure.,1617016383,pillartopost,3eiLQmPLpiToRj5QR,Evaluate item(s).,1558720364,Evaluate,0,unsuccess_automatch
27857dff0da4d643775f47c1,"The insulation in the crawlspace is missing. This could allow unwanted moisture to enter the crawlspace from the living space, as well as allow fungal growth to enter the living space from the crawlspace. Have a licensed crawlspace specialist or handyman install insulation to prevent associated risks.",1617016383,pillartopost,ExNitCFsjjCnodtvW,Replace HVAC drip pan.,1544122542,HVAC,0,unsuccess_automatch
10d43f1bcef089914764b6f7,"The crawlspace has a dirt floor.  This will cause increased humidity levels and increase the risk of fungus growth under the house.  If bad enough, fungus can cause deterioration and wood rot.  It is recommended that a plastic vapor barrier be installed to help control moisture levels under the house.",1617016383,pillartopost,djKcSWbbx5jQ4kQCG,Replace vapor barrier.,1548353820,Crawlspace,0,unsuccess_automatch
c297bf6ff003b067458f5b02,The exterior grounding conductor is loose / not secure to the wall.  This is an electrical safety hazard and the grounding rod could become further damaged and dysfunctional by landscaping machinery.  A qualified electrician should further assess and correct as required for electrical safety.,1617016383,pillartopost,JETP3LQaC8BZeGLfn,Secure electrical outlet(s).,1527877482,Electrical,0,unsuccess_automatch
255f5502d1a66ebd0d856d9f,Exposed branch circuit wiring at exterior heat pump compressor.  The conduit is missing on some of the wire. This is an electrical shock hazard.  A licensed electrician should be used to conceal wire with conduit and prevent hazards associated with exposed wiring.,1617016383,pillartopost,YHrAqZFCykapTuyFK,Install conduit to secure electrical wires.,1529923050,Electrical,0,unsuccess_automatch
